Duration_Seconds,Sample_Rate,Estimated_Key,Key_Confidence,Average_Pitch,Pitch_Std,Pitch_Range,Tempo_BPM,Beat_Regularity,Beat_Average_Interval,Beat_Density,Beat_Strength,Average_Spectral_Centroid,Spectral_Centroid_Std,Average_Spectral_Rolloff,Average_Spectral_Bandwidth,Spectral_Contrast_Mean,Spectral_Contrast_Std,Spectral_Entropy,RMS_Energy_Mean,RMS_Energy_Std,Dynamic_Range,Peak_Energy,Valley_Energy,Crest_Factor,Harmonic_Energy,Percussive_Energy,Harmonic_Ratio,Tonal_Energy_Ratio,Average_Chroma,Chroma_Std,Chroma_Max,Chroma_Min,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Std,MFCC_1_Mean,MFCC_1_Std,MFCC_1_Delta_Mean,MFCC_1_Delta2_Mean,MFCC_2_Mean,MFCC_2_Std,MFCC_2_Delta_Mean,MFCC_2_Delta2_Mean,MFCC_3_Mean,MFCC_3_Std,MFCC_3_Delta_Mean,MFCC_3_Delta2_Mean,MFCC_4_Mean,MFCC_4_Std,MFCC_4_Delta_Mean,MFCC_4_Delta2_Mean,MFCC_5_Mean,MFCC_5_Std,MFCC_5_Delta_Mean,MFCC_5_Delta2_Mean,MFCC_6_Mean,MFCC_6_Std,MFCC_6_Delta_Mean,MFCC_6_Delta2_Mean,MFCC_7_Mean,MFCC_7_Std,MFCC_7_Delta_Mean,MFCC_7_Delta2_Mean,MFCC_8_Mean,MFCC_8_Std,MFCC_8_Delta_Mean,MFCC_8_Delta2_Mean,MFCC_9_Mean,MFCC_9_Std,MFCC_9_Delta_Mean,MFCC_9_Delta2_Mean,MFCC_10_Mean,MFCC_10_Std,MFCC_10_Delta_Mean,MFCC_10_Delta2_Mean,MFCC_11_Mean,MFCC_11_Std,MFCC_11_Delta_Mean,MFCC_11_Delta2_Mean,MFCC_12_Mean,MFCC_12_Std,MFCC_12_Delta_Mean,MFCC_12_Delta2_Mean,MFCC_13_Mean,MFCC_13_Std,MFCC_13_Delta_Mean,MFCC_13_Delta2_Mean,Onset_Rate,Onset_Strength_Mean,Onset_Strength_Std,Groove_Consistency,Pulse_Clarity
361.2666667,44100,F,19.32320534,960.659729,862.237854,3854.109863,112.3471467,0.01045677408,0.5389784388,1.799224949,1.149170399,2116.034295,1379.575262,4293.900072,2988.471149,17.09668276,5.458666721,-120958912,0.1853637248,0.07531581074,0.418505311,0.418505311,0,4.923851967,0.02192689106,0.00589194335,3.72150399,0.5477293896,0.4365776479,0.2982834876,1,0,0.04006291401,0.03376031513,-169.7252045,96.48028564,4.16E-06,5.19E-07,157.8625031,39.81986237,5.89E-06,7.41E-07,-6.248082161,2.75E+01,5.89E-06,7.39E-07,45.14504623,1.54E+01,5.89E-06,7.39E-07,8.888314247,2.03E+01,5.89E-06,7.39E-07,14.95224857,1.21E+01,5.88E-06,7.38E-07,1.390850782,8.56E+00,5.88E-06,7.38E-07,4.942131519,1.10E+01,5.87E-06,7.37E-07,-1.544501662,8.26E+00,5.86E-06,7.36E-07,8.196051598,7.95E+00,5.86E-06,7.35E-07,2.7805264,7.47E+00,5.85E-06,7.34E-07,-1.081701279,8.05E+00,5.84E-06,7.33E-07,2.546681881,7.90E+00,5.83E-06,7.31E-07,3.388078981,1.15E+00,1.73E+00,0.03420784741,0.1852059364
251.64,44100,C,17.37947934,1297.553467,1047.680298,3854.364502,80.74951172,0.01376446234,0.7432270224,1.227944683,1.295747399,3107.040853,1827.795589,6521.750054,3785.177541,17.32752039,5.635111683,-81787032,0.1782573014,0.07967003435,0.4417791367,0.4418422878,6.32E-05,4.974237919,0.02316427976,0.00512826629,4.516980593,0.6076049967,0.4842088521,2.92E-01,1,0.0003997602616,0.05904988466,0.04111300274,-148.0584259,95.95967102,-1.08E-06,8.65E-07,128.9511414,39.98416519,-1.53E-06,1.23E-06,-9.967198372,3.47E+01,-1.53E-06,1.22E-06,42.23293304,2.01E+01,-1.53E-06,1.22E-06,2.420829773,1.67E+01,-1.53E-06,1.22E-06,13.99745083,1.28E+01,-1.52E-06,1.22E-06,0.9279095531,1.07E+01,-1.52E-06,1.22E-06,10.36852837,1.17E+01,-1.52E-06,1.22E-06,2.177964211,1.08E+01,-1.52E-06,1.22E-06,6.309382439,9.47E+00,-1.52E-06,1.22E-06,1.249092698,8.94E+00,-1.52E-06,1.22E-06,-1.436083794,8.58E+00,-1.51E-06,1.21E-06,0.6655305624,8.16E+00,-1.51E-06,1.21E-06,4.24018439,1.30E+00,1.85E+00,0.03971178258,0.1762354225
288.56,44100,C,15.89595471,1223.891846,998.5357056,3853.611816,143.5546875,0.0124999733,0.4192043625,2.297615747,1.275070429,2971.299045,1845.19293,6187.463472,3677.173911,18.08716677,5.608593827,-92114064,0.177229017,0.07727757096,0.3968338072,0.3968943357,6.05E-05,5.094493389,0.02557874471,0.004342431668,5.890419487,0.6842397138,0.4104835391,2.99E-01,1,0.0007089737919,0.05618733184,0.03929301324,-159.7216187,99.26683044,1.71E-06,-1.28E-07,134.2753143,44.6121254,2.42E-06,-1.70E-07,-9.296737671,3.24E+01,2.42E-06,-1.73E-07,38.84016418,2.09E+01,2.42E-06,-1.73E-07,4.897276878,1.68E+01,2.42E-06,-1.73E-07,5.066589355,1.59E+01,2.41E-06,-1.73E-07,-1.895526409,1.14E+01,2.41E-06,-1.72E-07,8.284440041,1.08E+01,2.41E-06,-1.72E-07,-4.519265652,1.08E+01,2.41E-06,-1.72E-07,5.219578266,9.96E+00,2.40E-06,-1.71E-07,-0.2742883563,9.55E+00,2.40E-06,-1.70E-07,-2.480569601,9.86E+00,2.40E-06,-1.70E-07,-3.065499544,9.45E+00,2.39E-06,-1.71E-07,4.02342667,1.28E+00,1.90E+00,0.03144537117,0.22234644
286.44,44100,A,12.64571752,1120.972412,987.0856323,3854.241943,166.7086694,0.01334607043,0.3661207116,2.646278453,1.103099704,2454.449308,1734.838884,4988.120421,3345.235179,18.85088116,5.824967042,-65424532,0.152968049,0.07167140394,0.3741690814,0.3742284477,5.94E-05,5.743687153,0.02205776982,0.001987697789,11.09714406,0.7729766876,0.4204933345,3.15E-01,1,0.0003286337887,0.04168817938,0.03447279125,-212.0080719,103.8928146,7.91E-07,6.96E-07,136.1543884,40.56447601,1.11E-06,9.93E-07,-5.771329403,3.16E+01,1.11E-06,9.90E-07,46.08576202,2.07E+01,1.11E-06,9.89E-07,12.13630199,1.93E+01,1.11E-06,9.87E-07,19.54071617,1.39E+01,1.11E-06,9.88E-07,0.6653908491,1.09E+01,1.11E-06,9.87E-07,8.458394051,1.15E+01,1.11E-06,9.87E-07,3.007517338,9.92E+00,1.11E-06,9.84E-07,6.957060814,9.10E+00,1.11E-06,9.84E-07,4.418152809,9.97E+00,1.10E-06,9.82E-07,-0.7473728657,9.71E+00,1.10E-06,9.81E-07,1.179827571,8.42E+00,1.10E-06,9.79E-07,3.271191174,1.10E+00,1.58E+00,0.04210695261,0.1897633225
293.3333333,44100,G,19.58561325,1507.78479,1085.594238,3854.396484,156.6051136,0.01184667052,0.3812566747,2.539772727,1.222548366,3941.81787,1891.978185,8267.970182,4237.682917,17.05652971,5.600906678,-93908208,0.1707540303,0.08314602822,0.4416725636,0.4417316318,5.91E-05,5.233640194,0.01908212155,0.006901909597,2.764759666,0.5290198781,0.493545562,2.89E-01,1,0.0003686849959,0.07810828333,0.04580741189,-127.3691254,95.14959717,2.45E-06,1.16E-06,103.701767,40.33236694,3.48E-06,1.65E-06,-20.25529671,2.86E+01,3.48E-06,1.64E-06,40.93507004,1.86E+01,3.47E-06,1.64E-06,12.34552574,1.81E+01,3.47E-06,1.64E-06,20.26536751,1.36E+01,3.47E-06,1.64E-06,-2.248580933,9.98E+00,3.47E-06,1.64E-06,7.790516853,1.06E+01,3.46E-06,1.64E-06,-4.171061516,9.98E+00,3.46E-06,1.64E-06,8.565275192,9.71E+00,3.45E-06,1.64E-06,1.484966516,8.96E+00,3.45E-06,1.63E-06,-2.218354464,8.44E+00,3.44E-06,1.63E-06,-0.09196212888,7.83E+00,3.44E-06,1.63E-06,3.913636364,1.22E+00,1.73E+00,0.0407001637,0.1848583072
312.0933333,44100,C,14.07948754,1093.618164,895.78302,3854.346436,120.1853198,0.01369009534,0.4953717002,1.960951852,1.029771447,2109.988851,1737.640538,4029.198576,3043.189779,18.09419278,5.647521932,-66928184,0.1370346695,0.07836469263,0.4536373615,0.4536993504,6.20E-05,6.081641674,0.01675917953,0.002644889522,6.33643816,0.6725189387,0.4216143489,3.07E-01,1,0.000541839865,0.04067465276,0.03630627024,-219.1378632,100.3915405,-1.47E-06,2.83E-07,158.5162354,44.50570679,-2.07E-06,4.04E-07,0.4806123078,3.15E+01,-2.07E-06,4.00E-07,21.37155151,1.92E+01,-2.07E-06,4.01E-07,9.659738541,1.81E+01,-2.06E-06,4.02E-07,11.23043728,1.37E+01,-2.06E-06,4.00E-07,3.609022141,1.01E+01,-2.06E-06,4.00E-07,7.624494553,1.11E+01,-2.06E-06,4.00E-07,0.3782845438,9.11E+00,-2.06E-06,3.99E-07,5.032187462,8.38E+00,-2.05E-06,3.99E-07,3.434981108,8.92E+00,-2.05E-06,3.98E-07,0.1910122782,8.78E+00,-2.05E-06,3.97E-07,2.785506487,8.31E+00,-2.05E-06,3.97E-07,2.412739779,1.03E+00,1.64E+00,0.03774797333,0.174673304
380.8,44100,C,18.19923109,1370.096069,1069.963013,3854.364258,120.1853198,0.01424374468,0.5027941715,1.969537815,1.218130708,3115.562493,1263.984627,6393.223764,3539.274103,18.03584509,5.938418294,-142295184,0.1843361855,0.06024217606,0.3800441325,0.3801039159,5.98E-05,5.11261797,0.02203002572,0.00623690756,3.532203284,0.5857543575,0.4111139476,2.99E-01,1,0.001097490196,0.07002721275,0.03719716717,-115.2879257,71.66217804,1.67E-05,1.40E-07,130.8038177,35.16594315,2.35E-05,2.01E-07,-26.69032478,2.70E+01,2.35E-05,2.01E-07,50.08316422,1.81E+01,2.35E-05,2.03E-07,-3.290379047,1.54E+01,2.35E-05,2.01E-07,17.1532383,1.23E+01,2.35E-05,2.01E-07,-3.627665043,1.00E+01,2.35E-05,2.01E-07,9.792072296,1.03E+01,2.35E-05,2.02E-07,-5.310521126,9.28E+00,2.34E-05,2.01E-07,4.111466408,9.34E+00,2.34E-05,2.01E-07,0.1318090558,9.06E+00,2.34E-05,2.01E-07,-4.158324242,9.75E+00,2.33E-05,2.00E-07,-1.626465797,8.48E+00,2.33E-05,1.99E-07,4.020483193,1.22E+00,1.72E+00,0.04636945487,0.1365090013
253.4,44100,C,16.50633845,1401.477783,1055.245728,3854.413086,79.50721154,0.01707920835,0.7546125819,1.278610892,1.177585483,3624.750998,1849.145016,7526.052293,3909.046232,17.68821659,5.96049433,-79919512,0.158288002,0.06957075,0.3760818243,0.3761422932,6.05E-05,5.581135273,0.01706942171,0.004887117073,3.492738378,0.57095099,0.4356257915,2.97E-01,1,0.000693705515,0.08004919992,0.04621223984,-134.8812714,99.47319794,-2.16E-05,-1.33E-06,116.6763535,41.37558746,-3.05E-05,-1.88E-06,-20.29030037,2.86E+01,-3.05E-05,-1.88E-06,43.31335449,2.00E+01,-3.05E-05,-1.87E-06,-2.877255917,2.05E+01,-3.05E-05,-1.88E-06,17.01769638,1.36E+01,-3.05E-05,-1.87E-06,1.975225687,1.23E+01,-3.04E-05,-1.87E-06,11.2752552,1.06E+01,-3.04E-05,-1.87E-06,-5.487066746,1.00E+01,-3.04E-05,-1.87E-06,2.038505554,1.01E+01,-3.03E-05,-1.87E-06,1.063111305,9.76E+00,-3.03E-05,-1.86E-06,-0.07926224917,9.48E+00,-3.02E-05,-1.86E-06,1.829528928,8.41E+00,-3.02E-05,-1.86E-06,3.097868982,1.18E+00,1.62E+00,0.03557766981,0.158080399
329.64,44100,G#,15.21624273,1066.569946,882.663208,3854.28833,109.9567819,0.01086481893,0.5487838062,1.744327145,1.133747458,2639.529784,1731.603252,5498.685016,3384.841473,17.91562558,5.458806133,-76604184,0.1465832591,0.0618478395,0.3576641083,0.3577238321,5.97E-05,5.893767834,0.01757025905,0.00245712162,7.150748336,0.6941480164,0.4298047125,3.01E-01,1,0.0005518609541,0.04889593372,0.03443849744,-178.6793213,88.76686859,5.13E-07,1.39E-08,145.5356903,42.66911316,7.27E-07,1.56E-08,-10.10372925,2.53E+01,7.26E-07,1.77E-08,42.10488892,1.87E+01,7.26E-07,1.66E-08,-5.526921272,1.70E+01,7.25E-07,1.66E-08,10.97376156,1.41E+01,7.24E-07,1.67E-08,-2.367390394,1.19E+01,7.24E-07,1.62E-08,8.514666557,1.11E+01,7.24E-07,1.69E-08,1.190834165,9.43E+00,7.22E-07,1.64E-08,5.496829987,9.38E+00,7.21E-07,1.75E-08,1.771708369,9.20E+00,7.21E-07,1.64E-08,-1.077158689,9.33E+00,7.19E-07,1.58E-08,2.522265911,8.19E+00,7.18E-07,1.54E-08,3.197427497,1.13E+00,1.50E+00,0.03375397455,0.192838043
391.1866667,44100,D,15.54926796,1272.022339,1043.946167,3854.209229,93.96306818,0.0110342031,0.6424055596,1.503118716,1.128863454,3155.554458,1081.414917,6834.184938,3785.067054,17.9026508,5.98790382,-131021384,0.1826042086,0.07238831371,0.3873103857,0.387370795,6.04E-05,4.910374641,0.0257985685,0.004291561898,6.011463545,0.6686085483,0.4152779877,3.01E-01,1,0.0006113239215,0.06237186874,0.03012388177,-125.8012772,86.81716919,2.22E-05,-1.13E-05,124.9486542,30.02569008,3.14E-05,-1.59E-05,-20.64040375,2.14E+01,3.14E-05,-1.59E-05,47.29226685,1.44E+01,3.13E-05,-1.58E-05,-4.691493988,1.42E+01,3.13E-05,-1.57E-05,17.7003746,1.15E+01,3.12E-05,-1.55E-05,-6.95561409,9.46E+00,3.11E-05,-1.54E-05,12.15288925,9.18E+00,3.09E-05,-1.52E-05,-2.424303055,9.46E+00,3.08E-05,-1.49E-05,2.788339376,8.52E+00,3.06E-05,-1.47E-05,2.994554043,8.95E+00,3.05E-05,-1.44E-05,-0.230828166,8.16E+00,3.03E-05,-1.41E-05,0.8662288785,7.91E+00,3.01E-05,-1.38E-05,4.67551723,1.13E+00,1.30E+00,0.02941472236,0.2143243253
198.8666667,44100,G,23.39883576,1725.533203,1056.816895,3854.386475,107.6660156,0.02553242183,0.5565701629,1.734830707,1.032043219,2837.984799,842.6848018,5659.434663,3180.78138,17.38094917,7.80929489,-126715568,0.2461745143,0.07411189377,0.5006050467,0.5006050467,0,3.854391336,0.03430701047,0.009244451299,3.711092091,0.5190586478,0.5043908954,0.2738688886,1,0,0.06591982165,0.02968076049,-63.31631851,70.96047974,9.77E-05,6.66E-06,140.9697723,31.59399033,0.0001381299517,9.42E-06,-51.74345398,1.91E+01,1.38E-04,9.40E-06,40.61862946,12.47986698,1.38E-04,9.37E-06,6.065628052,11.83623505,1.38E-04,9.33E-06,28.94411087,13.11701965,1.38E-04,9.28E-06,0.2260576636,9.576553345,1.38E-04,9.22E-06,8.008172035,8.712392807,1.37E-04,9.15E-06,-4.658380508,7.504732132,1.37E-04,9.07E-06,1.875506043,7.031376839,1.37E-04,8.97E-06,-2.216040134,6.607554913,1.37E-04,8.87E-06,1.769845486,6.847025871,1.36E-04,8.76E-06,-2.565298796,6.260739803,1.36E-04,8.63E-06,4.09319477,1.032043219,7.28E-01,0.04184380072,0.1418935657
313.6933333,44100,G,23.19818195,1647.046021,1105.025513,3854.389404,172.265625,0.01455668984,0.3526702969,2.687337952,1.033993363,2952.348654,1026.395861,6001.852003,3322.967321,17.19611802,7.753012858,-198288608,0.2529095709,0.08526220918,0.4883808196,0.4885217845,0.0001409664837,3.714212656,0.03460764885,0.01160772983,2.981431258,0.4858249898,0.5072584152,0.2781637907,1,0.01078121644,0.0657310051,0.03186608031,-63.45295715,75.12607574,-5.64E-05,1.73E-05,138.4127655,32.3210144,-7.97E-05,2.45E-05,-44.84325409,2.12E+01,-7.95E-05,2.44E-05,43.45126724,1.16E+01,-7.93E-05,2.42E-05,4.567708492,1.39E+01,-7.91E-05,2.40E-05,22.37277031,1.40E+01,-7.87E-05,2.37E-05,1.428434491,9.04E+00,-7.83E-05,2.34E-05,12.5895195,7.55E+00,-7.77E-05,2.30E-05,-6.339688301,7.47E+00,-7.71E-05,2.25E-05,2.787314653,6.77E+00,-7.65E-05,2.20E-05,-3.380011082,6.43E+00,-7.57E-05,2.14E-05,4.43918848,6.65E+00,-7.49E-05,2.08E-05,-3.166185379,6.06E+00,-7.41E-05,2.01E-05,4.654227058,1.03E+00,7.11E-01,0.03820268464,0.09425714612
273.7333333,44100,D,21.59508555,1678.627808,1118.875366,3854.398438,166.7086694,0.01410918589,0.3604590731,2.626643936,0.9975066781,2823.30312,918.7627849,5709.468806,3135.017099,17.54923858,7.797209441,-135218848,0.2136106491,0.0788435936,0.4823814929,0.4825122654,0.0001307790517,4.351744175,0.02673870884,0.007313592825,3.656029138,0.515722221,0.5300507545,0.2679403424,1,0.007018271368,0.06471447496,0.02818614966,-84.03683472,68.78572083,8.82E-06,1.04E-07,143.5784454,32.55326462,1.25E-05,1.39E-07,-48.51804733,1.80E+01,1.25E-05,1.39E-07,45.07049561,1.48E+01,1.25E-05,1.39E-07,8.499457359,1.70E+01,1.25E-05,1.39E-07,21.02445602,1.51E+01,1.25E-05,1.39E-07,-0.8617697358,8.56E+00,1.25E-05,1.38E-07,9.269944191,8.85E+00,1.24E-05,1.39E-07,-4.729068279,8.73E+00,1.24E-05,1.39E-07,-0.04960161448,7.31E+00,1.24E-05,1.38E-07,-0.677235961,6.65E+00,1.24E-05,1.37E-07,3.268171787,6.92E+00,1.24E-05,1.38E-07,-1.885879755,5.84E+00,1.24E-05,1.37E-07,4.106186069,9.98E-01,7.42E-01,0.04260589006,0.1803354025
137.0933333,44100,C,29.11468681,1733.96228,1070.203979,3854.420654,101.3327206,0.02052696554,0.5964495107,1.62662906,1.110947609,2992.716005,799.7723278,6042.347356,3319.272531,16.58077356,7.642569293,-110578920,0.2902649939,0.09118726104,0.5530178547,0.5531824827,0.0001646376477,3.257161617,0.04336770996,0.01492147893,2.906394861,0.4684609766,0.542786777,0.2771824002,1,0.0100663593,0.06940622949,0.02971099782,-46.32178497,81.87693787,7.97E-05,2.27E-05,134.7803497,30.8928318,0.0001126493735,3.20E-05,-50.78360748,1.91E+01,1.13E-04,3.20E-05,42.92630005,13.07916069,1.12E-04,3.19E-05,1.73239696,13.39647961,1.12E-04,3.17E-05,25.56175041,11.52124214,1.12E-04,3.15E-05,5.116848946,8.732446671,1.12E-04,3.12E-05,13.28236961,7.635381699,1.11E-04,3.09E-05,-2.499253273,7.479598522,1.11E-04,3.06E-05,5.893975735,6.240760803,1.10E-04,3.02E-05,0.5419854522,6.492060184,1.10E-04,2.97E-05,3.365121365,5.902507782,1.09E-04,2.92E-05,-2.246288538,5.965273857,1.08E-04,2.87E-05,2.122641509,1.110947609,9.44E-01,0.0491060549,0.1180199459
372.64,44100,F,19.79756522,1696.751465,1088.588013,3854.322998,126.0480183,0.01694486648,0.4797679141,2.058286818,1.01064539,2962.925173,986.9838519,5919.634994,3296.30189,17.87367007,7.955003754,-190021216,0.2184645683,0.06696263701,0.4895159602,0.4898176491,0.0003016789269,4.337135792,0.02950234525,0.00672319904,4.388140919,0.565055237,0.5200266242,0.2719727755,1,0.006046723109,0.06574977741,0.03069862439,-74.43395233,54.40467834,0.0001528379507,2.15E-05,135.8139343,30.94875336,0.0001614813664,4.27E-05,-48.07866287,17.88844109,7.74E-05,5.99E-05,42.74048233,11.20964909,8.39E-05,5.59E-05,11.10857296,1.31E+01,1.63E-04,4.03E-05,24.16312599,1.25E+01,1.84E-04,3.73E-05,3.270443201,8.706035614,9.71E-05,4.77E-05,9.529144287,7.297439575,-1.38E-06,5.54E-05,-3.193840504,7.91E+00,-3.84E-06,5.22E-05,1.863167524,7.14E+00,6.24E-05,3.96E-05,-1.773252726,6.69E+00,8.31E-05,2.24E-05,1.040039539,7.13E+00,1.70E-05,1.20E-05,-0.4372550845,5.80E+00,-5.64E-05,1.58E-05,3.461786174,1.01E+00,6.85E-01,0.02738810485,0.1721684039
313.0933333,44100,G,15.41292752,1060.536621,877.8023682,3854.171631,126.0480183,0.01910277705,0.4696226296,1.948300826,0.9363749027,2372.786029,1333.809035,5024.003382,3440.198064,19.25765759,6.928835142,-110883896,0.1881534457,0.07824804634,0.4749586284,0.4749905169,3.19E-05,4.863069057,0.02824583091,0.003207577625,8.805969279,0.6802110475,0.4507027268,2.91E-01,1,2.53E-05,0.03833871466,0.03297995962,-157.0336761,112.70681,6.45E-05,8.12E-06,1.44E+02,40.95979309,9.11E-05,1.15E-05,3.12720871,2.92E+01,9.11E-05,1.14E-05,28.40224838,1.87E+01,9.10E-05,1.14E-05,4.399729729,1.50E+01,9.09E-05,1.13E-05,21.03575325,1.30E+01,9.08E-05,1.13E-05,-4.101944447,1.02E+01,9.06E-05,1.12E-05,1.745823503,1.07E+01,9.04E-05,1.11E-05,-4.394974709,8.76E+00,9.02E-05,1.09E-05,5.83278656,9.50E+00,8.99E-05,1.08E-05,-5.235458851,1.05E+01,8.96E-05,1.06E-05,0.04854219407,9.84E+00,8.93E-05,1.05E-05,1.20133996,8.36E+00,8.90E-05,1.03E-05,4.4810919,9.36E-01,8.40E-01,0.0544620276,0.1409912705
401.0533333,44100,G,19.70294731,1324.718384,1030.517456,3854.416748,166.7086694,0.01778043922,0.354209652,2.613118787,0.9769697189,2494.497825,1004.509634,5202.163556,3127.602922,17.96014222,7.70216725,-183175008,0.213357091,0.08729860932,0.4887694716,0.4889492691,0.0001797935402,4.297781467,0.02972989902,0.006993920542,4.250820182,0.5594369552,0.5002196431,0.2874887884,1,0.001428186079,0.04948013256,0.02773552899,-110.5188675,94.17224121,-1.94E-05,8.67E-06,147.2089539,30.02717018,-2.74E-05,1.22E-05,-26.3335247,3.29E+01,-2.73E-05,1.22E-05,40.79916,1.90E+01,-2.72E-05,1.22E-05,-1.492128134,1.52E+01,-2.72E-05,1.21E-05,15.94169044,1.33E+01,-2.70E-05,1.20E-05,-1.889203191,1.03E+01,-2.69E-05,1.18E-05,5.394361973,1.17E+01,-2.67E-05,1.17E-05,-4.076291084,9.32E+00,-2.65E-05,1.15E-05,0.9143715501,9.07E+00,-2.63E-05,1.13E-05,0.2746801972,7.51E+00,-2.60E-05,1.11E-05,2.24306941,7.53E+00,-2.57E-05,1.09E-05,-0.9236056209,6.79E+00,-2.54E-05,1.06E-05,3.782539313,9.77E-01,7.23E-01,0.04649816855,0.1362154782
165.6933333,44100,F,21.92030045,1535.322388,1038.172485,3854.435547,172.265625,0.03149549554,0.3538671153,2.812424559,1.039831519,2845.435029,824.5153187,5743.479512,3189.265461,17.91610857,7.969784724,-103915024,0.2557814121,0.0583338365,0.4718247652,0.4720569551,0.0002321976644,3.776783228,0.03926579654,0.008866815828,4.428398747,0.5704715288,0.4976025224,0.2795816958,1,0.004051908385,0.06286070272,0.02371258546,-57.15455627,36.2994957,0.02828212641,0.001320092706,144.843338,29.45009995,0.01124996413,-0.001326477039,-49.87308121,15.66963005,-0.004827002995,0.0009567281231,44.7762146,11.03788757,0.002790429862,-1.88E-05,3.321055651,11.52340603,0.0009735569474,-8.31E-06,24.47698975,10.75505924,1.49E-03,0.0001555776544,-1.640036583,7.926289082,5.97E-04,-0.0003887049679,10.5212698,8.305742264,0.0005211336538,0.0004500790092,-5.635482788,7.044507027,-0.0002150370565,-0.0002900204563,3.539242029,6.879328728,-0.0007673575892,0.000176257061,-1.542997479,6.456290245,0.0005047107697,-1.27E-05,1.893659234,6.699006557,0.0001362065668,5.08E-05,0.2249266654,6.635452747,2.67E-04,0.000138602365,4.876478635,1.039831519,6.15E-01,0.03049815716,0.1255058348
220.4533333,44100,F,20.04321713,1593.368774,1082.325562,3854.331787,129.1992188,0.02769746926,0.4583391048,1.760009677,0.9886009097,2502.409693,887.9592237,5078.046166,2809.838849,17.23855426,7.885776372,-120313768,0.220499441,0.07398460805,0.4699877203,0.4701313674,0.0001436609891,4.259792328,0.02900368161,0.007310742047,3.967269127,0.5361491966,0.5444705486,0.2725467086,1,0.00962906424,0.05617245202,0.02374580202,-92.0057373,88.41387177,-0.02198148705,-0.0001367990772,158.0725403,36.12986374,-0.007330913097,-0.000546916679,-52.95062256,17.17395782,0.002142450307,0.0005191896344,39.78910446,18.27866173,-0.001941167051,-0.0005638255971,9.82656765,18.0054512,-0.0007497767219,0.0001713003003,14.56732178,15.37456226,-0.001501263119,-0.0002795973851,-0.9097634554,8.378061295,-0.0001939602516,0.0001805261709,8.558987617,8.214765549,-0.0007639378891,0.0001502081723,-7.641467571,7.169671059,0.00063238031,7.70E-05,-1.780593395,7.019902229,6.13E-05,7.18E-06,-1.934527516,6.329824924,-4.53E-04,0.0001724325703,-0.09191248566,7.84E+00,4.92E-05,0.0001831614354,-2.38548851,7.224678993,0.0001557030337,7.25E-05,4.903532116,9.89E-01,0.5148512125,0.03730427476,0.1447082907
246.2133333,44100,C,23.96514396,1619.253906,1098.047852,3854.208496,90.66611842,0.02446979943,0.6621703105,1.295624391,1.021278501,2840.868105,989.7159561,5679.264545,3206.242845,17.20364523,7.890503595,-151282336,0.2462664545,0.08179847896,0.5034086108,0.5036091208,0.000200497976,3.817786217,0.03416445106,0.009831176139,3.475113275,0.5073333638,0.5476734638,0.2669608891,1,0.01393423416,0.06481935896,0.0307141228,-66.0221405,71.22612762,7.09E-05,-2.54E-05,141.3722687,30.93036842,9.98E-05,-3.56E-05,-42.86384201,2.43E+01,9.86E-05,-3.48E-05,41.69631577,1.42E+01,9.66E-05,-3.35E-05,8.30525589,1.54E+01,9.39E-05,-3.17E-05,21.90947914,1.18E+01,9.04E-05,-2.95E-05,0.5628082156,7.84E+00,8.63E-05,-2.68E-05,11.75824165,6.79E+00,8.15E-05,-2.37E-05,-3.870698929,7.13E+00,7.62E-05,-2.03E-05,5.103016376,6.51E+00,7.03E-05,-1.66E-05,-1.563575983,6.68E+00,6.41E-05,-1.26E-05,4.000562668,6.37E+00,5.75E-05,-8.50E-06,-0.8845203519,6.05E+00,5.07E-05,-4.25E-06,3.663489657,1.02E+00,6.33E-01,0.0363429776,0.08267104626
237.7866667,44100,F,18.37415955,1462.830322,970.9685059,3853.915283,105.46875,0.02441548021,0.5679291308,1.581249299,1.053232551,2807.613006,911.0085858,5665.514845,3384.556836,17.70949998,7.490047217,-149221296,0.2611809671,0.09367853403,0.5746877193,0.5747222304,3.45E-05,3.572873831,0.04564163089,0.009425149299,4.842536596,0.5927942412,0.5246111751,2.81E-01,1,0.0006720856763,0.05394930896,0.02700123367,-72.1546936,82.32698822,5.32E-05,2.43E-05,137.1461487,29.84832191,7.52E-05,3.44E-05,-42.27308655,1.97E+01,7.52E-05,3.43E-05,29.26165581,1.63E+01,7.52E-05,3.42E-05,11.84302425,1.30E+01,7.52E-05,3.40E-05,25.54528809,1.42E+01,7.51E-05,3.37E-05,1.109334946,9.17E+00,7.51E-05,3.34E-05,7.461452484,1.02E+01,7.51E-05,3.30E-05,-8.303603172,9.64E+00,7.51E-05,3.26E-05,0.7378200889,9.14E+00,7.51E-05,3.21E-05,-2.464766741,7.09E+00,7.51E-05,3.16E-05,4.442324162,6.89E+00,7.50E-05,3.10E-05,-1.465110183,6.20E+00,7.50E-05,3.04E-05,5.151676573,1.05E+00,7.60E-01,0.04492461586,0.1396549642
